original_word,Positive,Neutral,Negative,Mixed
Daves’,0.0022306644823402,0.9964516162872314,0.0012939270818606,2.3740951291983947e-05
masterwork,0.1630368679761886,0.8044400811195374,0.0258657447993755,0.0066572669893503
"Depardieu,",0.0203583147376775,0.9057736396789552,0.0738168358802795,5.113966471981257e-05
mysteries,0.0164541509002447,0.9804415702819824,0.0028665394056588,0.0002377766213612
capturing,0.170089915394783,0.8085272908210754,0.0208262354135513,0.0005566401523537
/>Katey,0.0031950145494192,0.9912671446800232,0.0055162324570119,2.1680942154489458e-05
banality,0.0004189844767097,0.0333760976791381,0.9654894471168518,0.0007154413033276
holocaust.,0.0013650215696543,0.6192306876182556,0.379250705242157,0.0001535641931695
focusing,0.0578691475093364,0.8972116708755493,0.0316858477890491,0.0132333859801292
town's,0.0063414783217012,0.991241693496704,0.0020058329682797,0.0004110136069357
Suburban,0.0010778162395581,0.9918897747993468,0.0063682585023343,0.0006641204818151
drunkard,0.0017808943521231,0.4076768457889557,0.5897239446640015,0.0008182513411156
"""Sex,",0.0218735616654157,0.9716381430625916,0.0059609771706163,0.000527289987076
'nobody',0.0024133503902703,0.6966382265090942,0.2994618117809295,0.0014865957200527
Morgan,0.0043514287099242,0.9935649037361144,0.0020669403020292,1.6641355614410713e-05
/>Time,0.0150324618443846,0.9789308309555054,0.00585603620857,0.000180681789061
"maybe,",0.0113812154158949,0.9359183311462402,0.042690385133028,0.0100100552663207
police's,0.0013544626999646,0.985544502735138,0.0125231863930821,0.0005777814658358
troops,0.0512540489435195,0.7123623490333557,0.1773542612791061,0.0590292885899543
tickets,0.0644764304161071,0.838343620300293,0.0092171244323253,0.0879628136754036
teen,0.0020195140969008,0.9886353015899658,0.0082450443878769,0.0011002238607034
"Europe),",0.0003258554206695,0.998784601688385,0.000780873640906,0.0001087587661459
ignored,0.0037667707074433,0.0634423196315765,0.739503026008606,0.1932878494262695
sell,0.2182635515928268,0.5087604522705078,0.151123896241188,0.121852122247219
marsh,0.0016488030087202,0.9436256289482116,0.0547005347907543,2.5039953470695764e-05
entertainment,0.1983903348445892,0.7902483344078064,0.0044564716517925,0.0069048129953444
"path,",0.0254793316125869,0.9419005513191224,0.0192062407732009,0.0134137636050581
heist),0.0168233234435319,0.9413376450538636,0.0269499439746141,0.0148890893906354
girlfriend's,0.0485820844769477,0.9208504557609558,0.0178287960588932,0.0127386404201388
perceptions,0.00256093358621,0.960200011730194,0.0368850417435169,0.0003540413163136
preoccupations,0.008716881275177,0.1394701600074768,0.7870747447013855,0.0647381842136383
compensates,0.4706980884075165,0.1190145537257194,0.0297676865011453,0.380519688129425
aspired,0.725218653678894,0.2506298720836639,0.0099216327071189,0.014229760505259
tentative,0.0040123001672327,0.833147406578064,0.1452568173408508,0.0175834745168685
Huitième,0.1263434141874313,0.8298833966255188,0.0437239706516265,4.925277607981116e-05
work),0.4519563913345337,0.4548922479152679,0.0211892928928136,0.0719620212912559
afford.,0.7420413494110107,0.0644934549927711,0.1909018009901046,0.0025634346529841
grains,0.0258794464170932,0.3758808672428131,0.4927445352077484,0.1054951697587966
"Misery.""",0.5399532318115234,0.3953634798526764,0.0639140084385871,0.0007692171493545
David.,0.004028991330415,0.9945144653320312,0.0012352705234661,0.0002213873231085
deliberately,0.0080965487286448,0.1431374102830886,0.5951100587844849,0.2536560297012329
"images,",0.0076656001619994,0.9907326698303224,0.0012092215474694,0.000392493820982
shakuhachi.<br,0.0082522677257657,0.9895429611206056,0.0021939598955214,1.081675145542249e-05
dealings,0.0148285357281565,0.5747013688087463,0.3086029291152954,0.1018671691417694
knot,0.0334193967282772,0.3263565301895141,0.2674792408943176,0.3727448582649231
mini-series.,0.0289272516965866,0.968923807144165,0.0011966830352321,0.0009522036416456
en,0.0161173660308122,0.8101434707641602,0.017362942919135,0.1563761681318283
Nichols,0.0094172665849328,0.9038299918174744,0.0860971435904502,0.0006555910222232
"Arabia""",0.0115954261273145,0.9778730869293212,0.0097469575703144,0.0007845693035051
mechanic,0.0024026469327509,0.9935075044631958,0.0038377111777663,0.0002521921123843
"Run,",0.0219256151467561,0.6613715291023254,0.2542639672756195,0.0624388307332992
/>Astounding,0.010872240178287,0.2865255773067474,0.7025834918022156,1.8659176930668764e-05
tiger,0.0118724908679723,0.946233093738556,0.0373645275831222,0.0045298733748495
adaptation,0.0264839828014373,0.937975525856018,0.0326350219547748,0.0029053688049316
don;t,0.0151834823191165,0.1689939796924591,0.4703697562217712,0.3454527854919433
Miramax,0.1215371713042259,0.8307644128799438,0.0439794138073921,0.0037189619615674
Making,0.2994005978107452,0.68535315990448,0.0070779947564005,0.0081682438030838
Austen,0.0042671086266636,0.9935604333877563,0.0021396733354777,3.2819556508911774e-05
GRADE:,0.6719529032707214,0.3251423239707947,0.0028406197670847,6.421186844818294e-05
forever.,0.2616715431213379,0.5531815886497498,0.0777453631162643,0.1074015647172927
it.Very,0.133839264512062,0.7739205360412598,0.0630029961466789,0.0292373001575469
"""Mad",0.0037019250448793,0.1136229559779167,0.8817060589790344,0.0009690790902823
stores.,0.083438903093338,0.8762689828872681,0.0227749366313219,0.0175171829760074
Bug's,0.00307800155133,0.1114012598991394,0.8852627277374268,0.0002580290019977
sisters,0.0192993581295013,0.9582034349441528,0.0069384784437716,0.0155586581677198
intellect.,0.2890677154064178,0.537959635257721,0.1703789234161377,0.0025937331374734
Movie.,0.0360155887901783,0.8972820043563843,0.0331369079649448,0.0335655361413955
"Massacre,",0.0010385530767962,0.1538406163454055,0.844988226890564,0.0001325867342529
fashioned,0.0649398192763328,0.768809974193573,0.0857835114002227,0.0804667398333549
playing.<br,0.0078025762923061,0.991014301776886,0.0010521730873733,0.0001309290673816
screams.,0.1171300262212753,0.6759392619132996,0.1641553938388824,0.0427753217518329
nitpick,0.0539189502596855,0.6849005222320557,0.2564841210842132,0.0046963649801909
Destined,0.0257968418300151,0.4200600385665893,0.4495075941085815,0.104635514318943
lead.,0.0504398234188556,0.6345019936561584,0.1535219997167587,0.1615362465381622
Phillipines);,0.0015108744846656,0.9973551034927368,0.0011258601443842,8.239486305683386e-06
salvation.,0.5030884146690369,0.4242121577262878,0.0206852219998836,0.052014235407114
Really,0.3204968273639679,0.5128833651542664,0.0533635802567005,0.1132562085986137
husband.Both,0.0046435589902102,0.9949442744255066,0.0004023848159704,9.691246305010282e-06
episodes).,0.002787196310237,0.9957755208015442,0.0013699861010536,6.732043402735144e-05
jail,0.0189994387328624,0.4405085146427154,0.1720838844776153,0.3684081435203552
undergoing,0.0735269784927368,0.7300344109535217,0.1831461638212204,0.01329240296036
whimsical,0.4437896609306335,0.1556110829114914,0.3990719318389892,0.0015273552853614
90's,0.0014892955077812,0.9982837438583374,0.0002108524786308,1.619792601559311e-05
(Gudrun,0.0009547265945002,0.9870815873146056,0.0119455214589834,1.826913467084524e-05
imagined!,0.0891698151826858,0.8586859107017517,0.0342848859727382,0.0178594626486301
Lau,0.1013391613960266,0.8405306935310364,0.0543422140181064,0.0037879361771047
Apartheid.,0.0007172964978963,0.3016096651554107,0.6976322531700134,4.072629963047802e-05
"city,",0.0011591727379709,0.9981755018234252,0.0005112931830808,0.0001541455130791
gritty,0.0165604669600725,0.6376053094863892,0.3439807295799255,0.0018535456620156
meant!!!<br,0.2895564138889313,0.5786904096603394,0.0588403157889843,0.0729128569364547
"""Kickboxer"".",0.0082277040928602,0.9768726825714112,0.0146295335143804,0.0002700675395317
bond,0.1050169393420219,0.7456148266792297,0.0775735005736351,0.0717947781085968
admits,0.0462677367031574,0.5182578563690186,0.0984102711081504,0.3370641767978668
"Fish,",0.094125248491764,0.7451756596565247,0.1408395916223526,0.019859479740262
witch,0.0185344200581312,0.839966893196106,0.1022070199251174,0.0392916202545166
Powell,0.0005472236080095,0.1259260326623916,0.8735045194625854,2.2307491235551424e-05
/>Spoilers->,0.0020925290882587,0.9873465895652772,0.0105001153424382,6.071644384064712e-05
Lady,0.0376521684229373,0.9470821619033812,0.0120621640235185,0.0032033980824053
"""Hot",0.0019911518320441,0.9892873764038086,0.0086099011823534,0.0001115529812523
classmates.,0.0175746828317642,0.9530208706855774,0.0233348328620195,0.006069597788155
aspirant,0.5216281414031982,0.4524918794631958,0.0107711488381028,0.0151087874546647
Bunny.,0.0318000018596649,0.9624431133270264,0.0053037479519844,0.0004531738231889
label-obsessed,0.4936216473579407,0.2654654383659363,0.1913925111293792,0.0495204478502273
"Hearts,""",0.587073028087616,0.4046660661697387,0.0069292192347347,0.0013317104894667
/>Master,0.1980921328067779,0.7959516644477844,0.0059124776162207,4.37427188444417e-05
Haines,0.0093846973031759,0.960607647895813,0.0296713225543499,0.0003363289870321
"""Shadow",0.1954430192708969,0.5764790773391724,0.2268224358558654,0.001255479757674
context.,0.0058906637132167,0.975167453289032,0.0182063449174165,0.0007354883127845
"white,",0.025181109085679,0.9317138195037842,0.0267158150672912,0.0163892116397619
homicide,0.0003045910561922,0.0788250789046287,0.920846939086914,2.3394743038807064e-05
(Hey!,0.0657521486282348,0.9191071391105652,0.0130773680284619,0.0020633663516491
"selfish,",0.000718793424312,0.0805510655045509,0.9168869853019714,0.0018432480283081
Fenton,0.0104789575561881,0.9863800406455994,0.0030517745763063,8.9296605437994e-05
"Two""",0.0086031695827841,0.965208888053894,0.0254399068653583,0.0007480113999918
survive,0.0997278988361358,0.4089808166027069,0.0624998286366462,0.4287914335727691
returns.,0.0005901590338908,0.0033940472640097,0.9956551790237428,0.0003605932579375
street-walker,0.0018768047448247,0.9976679682731628,0.0003766405279748,7.867148815421388e-05
Boyce's,0.0078581413254141,0.9865924715995787,0.005414999090135,0.0001343913172604
fiancée,0.000875511963386,0.9865755438804626,0.0034930668771266,0.0090559069067239
Un-subtle),0.0619983598589897,0.625986635684967,0.2581940293312073,0.0538209788501262
"hunks,",0.0629317313432693,0.7837483882904053,0.0406433008611202,0.1126766055822372
Ghilli,0.0076909139752388,0.9786151647567748,0.0135228605940938,0.0001710357028059
Jimmy,0.0133414808660745,0.9723891019821168,0.0074012470431625,0.0068683032877743
"him?),",0.0075182896107435,0.9796459078788756,0.0125038446858525,0.0003320657415315
government,0.0011828661663457,0.9804571270942688,0.0091772936284542,0.0091826990246772
Japan.<br,0.0014476638752967,0.996673345565796,0.0018170989351347,6.190408748807386e-05
Casket,0.0023291690740734,0.996573805809021,0.0010892271529883,7.893638212408405e-06
determination,0.0268925093114376,0.913070023059845,0.0400537624955177,0.0199836529791355
girls',0.0348973274230957,0.9359137415885924,0.018576256930828,0.0106127634644508
entrenched,0.0737250223755836,0.888110876083374,0.0378359891474247,0.0003281100071035
"handsome,",0.7668843269348145,0.2148431688547134,0.0033931960351765,0.0148792648687958
axed,0.0281872544437646,0.9526208639144896,0.0188906099647283,0.0003013345703948
duet,0.0153828710317611,0.9811978936195374,0.0033413388300687,7.78609755798243e-05
delights,0.8855873942375183,0.1105276122689247,0.0013150118757039,0.0025700367987155
/>any,0.014259816147387,0.9815861582756042,0.0039297472685575,0.0002241494512418
yesterday,0.0042228694073855,0.9942135214805604,0.0014491741312667,0.000114479655167
"chance,",0.0922621190547943,0.5956484079360962,0.0218869391828775,0.2902025580406189
testament,0.0074920621700584,0.9823498725891112,0.0072148065082728,0.0029432631563395
else!,0.113447219133377,0.504692018032074,0.1538266241550445,0.2280341535806656
Spaz,0.1760786026716232,0.8011670112609863,0.0223617777228355,0.0003926302306354
Takaya,0.0116893919184803,0.980137288570404,0.0074390289373695,0.000734178815037
brother.,0.0142280766740441,0.9766703248023988,0.0062825102359056,0.0028190619777888
"""Break",0.0430060252547264,0.9116987586021424,0.0438709631562233,0.001424144138582
are).,0.0385181531310081,0.9440526962280272,0.0166524238884449,0.0007767331553623
accentuated,0.1673284024000167,0.3978822529315948,0.4339281916618347,0.0008611880475655
"Carruthers,",0.0010830070823431,0.99050635099411,0.0083904676139354,2.022247099375818e-05
empowered.,0.7671528458595276,0.2311456352472305,0.001411491073668,0.000290067779133
appointed,0.0246113054454326,0.9616478681564332,0.0135650821030139,0.00017568252224
Rockwell,0.0019704371225088,0.9963478446006776,0.0016619357047602,1.98079851543298e-05
Hawking's,0.0025158554781228,0.9960252046585084,0.0014312898274511,2.764711825875565e-05
Daddy,0.0215979795902967,0.967264711856842,0.0104385558515787,0.0006987999659031
producers.,0.1128049492835998,0.7515786290168762,0.0544890016317367,0.0811274573206901
"growth,",0.1207958534359932,0.8574638366699219,0.0102203339338302,0.0115200635045766
2),0.0022531379945576,0.9928473830223083,0.0047035692259669,0.0001958739594556
Asian,0.0125841153785586,0.9741135239601136,0.0048453253693878,0.0084570795297622
lines/scenes.....references,0.0012668018462136,0.9979518055915833,0.0007714165840297,9.9476992545533e-06
"puppets,",0.0592111647129058,0.8973153233528137,0.0414730012416839,0.0020005127880722
radio,0.006271525286138,0.93609356880188,0.035134732723236,0.0225000586360692
anime-meister,0.0109687317162752,0.9880764484405518,0.0008046467555686,0.0001501772057963
MUCH,0.689028263092041,0.2361427396535873,0.0723515376448631,0.0024774235207587
"Italy,",0.0136707881465554,0.9323846697807312,0.0277498122304677,0.0261946748942136
"level,",0.1396008878946304,0.6465661525726318,0.0576969608664512,0.1561360210180282
premise.,0.017782961949706,0.9260114431381226,0.0536171495914459,0.0025883719790726
"Roses.""<br",0.0185642223805189,0.9806246161460876,0.0006977274315431,0.0001134290068875
"Furlong,",0.0293298158794641,0.5285175442695618,0.0549615584313869,0.3871911168098449
"homosexuality,",0.0412439107894897,0.8116340637207031,0.0479946061968803,0.0991274416446685
Union.,0.0157762896269559,0.9745981693267822,0.0077468371018767,0.0018787079025059
Sen),0.0221693683415651,0.973543643951416,0.0040895957499742,0.0001973604958038
banter,0.0049032196402549,0.8785189986228943,0.1161916628479957,0.00038610806223
unseen,0.0166578702628612,0.8628076910972595,0.0895236581563949,0.0310108251869678
"Shots!""",0.155624657869339,0.4244159162044525,0.4193981885910034,0.0005612134700641
"""vanity",0.0678867697715759,0.819677472114563,0.0629421547055244,0.0494936071336269
pushed,0.0142464926466345,0.6772199869155884,0.3020467460155487,0.0064868009649217
excess,0.0193444415926933,0.4293053746223449,0.3476403057575226,0.2037099301815033
Twilight.,0.021109689027071,0.950697422027588,0.0207652933895587,0.0074274935759603
oddity,0.0302344281226396,0.8635817766189575,0.105682723224163,0.0005010545719414
cape,0.0119233345612883,0.928317129611969,0.058812603354454,0.0009469926008023
remove,0.0181430894881486,0.1731740832328796,0.217457965016365,0.5912249088287354
socialist,0.0070723663084208,0.8187643885612488,0.1524069011211395,0.0217562895268201
floored,0.0702201128005981,0.5429883003234863,0.316919595003128,0.0698720216751098
"hapless,",0.4372172355651855,0.2895281612873077,0.2659007906913757,0.0073537984862923
unavailable,0.0160265937447547,0.1358396112918853,0.8011534214019775,0.0469804517924785
THAT,0.0486640557646751,0.2955802977085113,0.6425281167030334,0.0132275177165865
007!,0.0682202354073524,0.9238923192024232,0.0060284510254859,0.00185904558748
German.,0.0181501135230064,0.953401267528534,0.0141388494521379,0.0143098039552569
effects!,0.4639918506145477,0.4693184792995453,0.0511849969625473,0.0155045995488762
juxtapose,0.047880794852972,0.7359492182731628,0.1559611707925796,0.0602087564766407
Rest,0.0790186300873756,0.6420547962188721,0.0457931496202945,0.2331335395574569
Devil,0.0535618253052234,0.5039041638374329,0.1515201926231384,0.2910138666629791
course.,0.0131005113944411,0.9783514142036438,0.0067246714606881,0.0018234126036986
plan,0.0358821079134941,0.9345709681510924,0.0219484623521566,0.0075985039584338
"Admittedly,",0.0169247854501009,0.9546298980712892,0.0282673016190528,0.0001779843732947
Private,0.0038868200499564,0.9866515398025512,0.0085108466446399,0.0009508322691544
jolly,0.4891200959682464,0.3390728235244751,0.0159541331231594,0.1558529585599899
"""leader""",0.0918247923254966,0.8339687585830688,0.0609350390732288,0.0132714081555604
movie)..then,0.0049676955677568,0.9879004955291748,0.0070555382408201,7.635569636477157e-05
ship.Had,0.1258192509412765,0.4375446736812591,0.3936833143234253,0.0429527312517166
simulated-jungle,0.003856198163703,0.993169903755188,0.0029201353900134,5.376195622375235e-05
men.<br,0.0223996974527835,0.9369942545890808,0.01414889190346,0.0264571290463209
carpenter,0.0069044609554111,0.9878867864608764,0.005193427670747,1.532188252895139e-05
etc...,0.002183225005865,0.9876736998558044,0.0099401231855154,0.0002029502793448
fare,0.0110074924305081,0.9782604575157166,0.0080034593120217,0.0027286279946565
guess.,0.0173906031996011,0.8677710890769958,0.0609713979065418,0.0538669489324092
"Office""",0.0290899965912103,0.9533809423446656,0.0170441064983606,0.0004849056131206
killing...,0.0123607572168111,0.423803836107254,0.5112112760543823,0.0526241548359394
Greenstreet,0.0033148021902889,0.9950070381164552,0.0015708428109064,0.0001073287785402
Come,0.0175223369151353,0.96867173910141,0.0126236528158187,0.0011822824599221
decent.<br,0.8404456973075867,0.1590931713581085,0.0003377354878466,0.0001234026858583
instantly,0.924120843410492,0.0687736943364143,0.0066863871179521,0.0004190481849946
performers.,0.1339285969734192,0.8598784804344177,0.005360263865441,0.0008326219394803
writer's,0.0658168122172355,0.8022140860557556,0.1150693073868751,0.0168999079614877
"limbs,gory",0.6113171577453613,0.3798900842666626,0.0036784852854907,0.00511423824355
Taxi,0.0016951659927144,0.9943907856941224,0.0021750177256762,0.0017389872809872
stricken,0.0154576394706964,0.571907103061676,0.4125198125839233,0.0001153724952018
Fire),0.1669259369373321,0.6369662284851074,0.1913074404001236,0.004800334572792
hi,0.1591130197048187,0.7283250689506531,0.0152406869456171,0.0973211601376533
struck,0.1012966185808181,0.636929452419281,0.2599059641361236,0.0018679512431845
/>Work,0.1916386932134628,0.7976303100585938,0.0101006617769598,0.000630312541034
movie),0.0506981872022151,0.9303745031356812,0.0116226794198155,0.0073046684265136
patriarch,0.0022842411417514,0.9915698766708374,0.0055277058854699,0.0006182636134326
Brosnan's,0.0082754464820027,0.9893618226051332,0.0021528354845941,0.0002099670527968
"feckless,",0.5156136751174927,0.3310132324695587,0.147134244441986,0.0062388274818658
hope.,0.3613772392272949,0.3699184954166412,0.049344278872013,0.2193599492311477
Cohn,0.0028704244177788,0.967191219329834,0.0297641735523939,0.0001742001913953
up-close,0.2853401899337768,0.6915372014045715,0.0225100629031658,0.0006126302760094
Kim,0.0028735692612826,0.9958527088165284,0.0011814809404313,9.226280235452576e-05
hurdles,0.0500878393650054,0.661160945892334,0.2784588932991028,0.010292287915945
"human""",0.0142405927181243,0.9585912227630616,0.0264302249997854,0.0007380049210041
horizontal,0.0210039634257555,0.9634727835655212,0.0107121355831623,0.004810991231352
Dahl.,0.004931116476655,0.9906367659568788,0.0043934071436524,3.873769674100913e-05
wierd...,0.1230974271893501,0.3551676869392395,0.5201147794723511,0.0016200761310756
MULES,0.1998458951711654,0.0822899267077446,0.7146193981170654,0.0032448249403387
"nudes,",0.1497523635625839,0.7541369199752808,0.0916731506586074,0.0044375932775437
it....,0.0083559211343526,0.9742838144302368,0.0170914288610219,0.000268916512141
"passion,",0.6244433522224426,0.3390785455703735,0.0047723622992634,0.0317058078944683
spaghetti,0.0049224598333239,0.9215448498725892,0.0720235183835029,0.0015092347748577
European,0.0021629228722304,0.9787836074829102,0.0172104164958,0.0018430557101964
"""Crossroads,""",0.0184407159686088,0.9698863625526428,0.0114390663802623,0.0002339550119359
silhouetted,0.0289422627538442,0.9029825925827026,0.0677385553717613,0.0003366425808053
Klaus,0.0009859192650765,0.9982561469078064,0.0007056052563712,5.233368938206695e-05
name!,0.0484043098986148,0.819671630859375,0.0137242591008543,0.1181998923420906
Falk's,0.0061617391183972,0.9885978698730468,0.0050990525633096,0.000141252123285
precious,0.9660634398460388,0.0221403688192367,0.0094199813902378,0.0023762437049299
excerpt:,0.0062514683231711,0.9870895743370056,0.006617147475481,4.1719300497788936e-05
all.<br,0.0135124530643224,0.9829680323600768,0.0032134228385984,0.0003060168528463
un-scary,0.0023603960871696,0.4366905987262726,0.5605475306510925,0.0004014582955278
ink.,0.0380442254245281,0.7687105536460876,0.1823271065950393,0.0109180584549903
"""cliche"",",0.0813770517706871,0.8927496671676636,0.0244464501738548,0.0014268158702179
"void,",0.0149059128016233,0.7014972567558289,0.2832065224647522,0.0003902899043168
/>Hideos,0.0175140034407377,0.923855721950531,0.0584780424833297,0.0001522526872577
...is,0.0059947078116238,0.9899375438690186,0.003700625617057,0.0003670717123895
"incomprehensible,",0.0071835722774267,0.0056629674509167,0.9871277809143066,2.5660157916718163e-05
snobby,0.0080579677596688,0.2868644595146179,0.536132276058197,0.1689452826976776
"coming,",0.0905869081616401,0.8331692814826965,0.0375053472816944,0.0387385040521621
sucks,9.653480810811744e-05,0.0004033021396026,0.9993693232536316,0.0001309495855821
camera.,0.0160882417112588,0.9806120991706848,0.0026161191053688,0.000683449965436
answer,0.0591882914304733,0.5093843936920166,0.0579246915876865,0.3735026121139526
makers,0.0581776313483715,0.904677152633667,0.027297293767333,0.009847923181951
humor.,0.3352320194244385,0.5743007063865662,0.0446139685809612,0.0458533763885498
necessary.,0.0485333614051342,0.933712363243103,0.0152114247903227,0.0025428999215364
Fawlty,0.2393394261598587,0.3594160676002502,0.2613528370857239,0.1398916542530059
ripley,0.0412160009145736,0.5811847448348999,0.3285920619964599,0.0490072183310985
'artistic',0.0104792211204767,0.9742251038551332,0.0151043105870485,0.0001914339372888
"camp,",0.0061423303559422,0.989082932472229,0.0046370136551558,0.0001377352600684
"Merrill,",0.0443701595067977,0.9386319518089294,0.0141038568690419,0.0028939773328602
'actors':,0.0078202281147241,0.9738513231277466,0.0182255133986473,0.0001029210034175
rewriting,0.0138752060011029,0.8222579956054688,0.1611913293600082,0.0026754699647426
"shoot""",0.0377291664481163,0.8235204219818115,0.0902516990900039,0.0484986342489719
embarrassing!,0.0025655266363173,0.0130238439887762,0.9634631872177124,0.0209474433213472
US,0.0053204642608761,0.9683239459991456,0.0096376352012157,0.0167179070413112
ice.,0.2708430588245392,0.684052050113678,0.0417342968285083,0.0033705688547343
Effects...$5.50,0.0045048925094306,0.993466317653656,0.0017573413206264,0.0002714060537982
go.<br,0.2067744880914688,0.7698765397071838,0.0061839902773499,0.0171649027615785
"Wow,",0.7033871412277222,0.2593856751918793,0.02716925740242,0.0100578423589468
Shepherd,0.0034901218023151,0.9896835088729858,0.0066059799864888,0.0002203949261456
rattan.,0.0049013514071702,0.1515854746103286,0.8431770205497742,0.00033614464337
(are,0.0163847170770168,0.8499003052711487,0.0662387162446975,0.0674762353301048
fairytale.<br,0.0366899147629737,0.9367246627807616,0.0104115158319473,0.0161740165203809
"redneck,",0.0125961378216743,0.9750919938087464,0.0083366734907031,0.0039751874282956
spreading,0.0350252129137516,0.8409094214439392,0.1109957322478294,0.0130696557462215
hits,0.2541537880897522,0.4384224712848663,0.0166024416685104,0.2908213436603546
praised,0.6419007182121277,0.3288521468639374,0.014588595367968,0.0146586056798696
persuaded,0.2752066850662231,0.5758801698684692,0.1462720781564712,0.0026410620193928
"Sally,",0.0487909987568855,0.9320014715194702,0.0176139418035745,0.0015935391420498
units,0.0191990118473768,0.9771586656570436,0.0031698259990662,0.0004725029575638
JOKES,0.0799226909875869,0.7756147384643555,0.0887418463826179,0.0557207018136978
jealous,0.0099936695769429,0.0943950712680816,0.8936082720756531,0.0020030443556606
"herself,",0.0284910760819911,0.90080463886261,0.0522094778716564,0.0184947978705167
(for,0.0247253440320491,0.839095413684845,0.0714598000049591,0.0647195354104042
(Street,0.0162008386105299,0.9745012521743774,0.0071745719760656,0.0021233553998172
cathartic,0.0087121184915304,0.8384313583374023,0.144300565123558,0.0085558947175741
mobster.,0.0063354009762406,0.9321544766426086,0.0613593608140945,0.0001507822889834
Britney,0.0062257531099021,0.9890852570533752,0.0042856028303503,0.0004033322038594
epsode,0.0090442411601543,0.9789164066314696,0.0119749158620834,6.442251469707116e-05
Western?,0.0006973806302994,0.9981541037559508,0.0011230625677853,2.5506395104457624e-05
impulses,0.0413240194320678,0.8874098658561707,0.0691399425268173,0.002126183360815
Frankly,0.0699095278978347,0.8883987069129944,0.0370175912976264,0.0046741086989641
"fifties,",0.0047243288718163,0.9924690127372742,0.0027735694311559,3.307537190266885e-05
long-awaited,0.058583278208971,0.3089542984962463,0.3155862987041473,0.3168761432170868
actors--has,0.0358956567943096,0.6010213494300842,0.2093424648046493,0.1537404954433441
Stella,0.0181546881794929,0.980859637260437,0.000929508882109,5.6166656577261165e-05
pieces!,0.1617279946804046,0.3295706808567047,0.3938075006008148,0.114893801510334
hinges,0.2959313988685608,0.4304265081882477,0.2547183036804199,0.0189237892627716
pretensions,0.0201151147484779,0.935494601726532,0.0405058525502681,0.0038845068775117
stone,0.0179949719458818,0.878789484500885,0.1024667248129844,0.000748868624214
WHITE,0.037870917469263,0.8348369002342224,0.1215147972106933,0.0057774102315306
Shrek,0.0110416244715452,0.901303768157959,0.0331449210643768,0.0545097179710865
stepping,0.0249376371502876,0.6943647265434265,0.2780629694461822,0.0026346717495471
Jewish,0.0125841153785586,0.9741135239601136,0.0048453253693878,0.0084570795297622
price.,0.3520288467407226,0.1611155569553375,0.2022214084863662,0.2846342623233795
gothic,0.2368502169847488,0.7214043140411377,0.0406687185168266,0.0010766902705654
dragons,0.0093619488179683,0.9839475154876708,0.0057471334002912,0.0009433620143681
Kerr,0.009069550782442,0.3558358252048492,0.6000590324401855,0.0350355803966522
exaggerated,0.0056218919344246,0.0101131917908787,0.981901466846466,0.0023634785320609
"lines),",0.0192642454057931,0.9522222876548768,0.0276409331709146,0.0008725657826289
shovel.,0.0502344407141208,0.7547141313552856,0.1604943424463272,0.0345571264624595
oughta,0.0055412934161722,0.1002986803650856,0.8775308728218079,0.0166292004287242
armed,0.0155800310894846,0.739234983921051,0.180436685681343,0.0647482797503471
Logan,0.0083480980247259,0.974351167678833,0.0139152035117149,0.0033856036607176
"Bin"",",0.0146994804963469,0.85184645652771,0.1303216964006424,0.003132355865091
Birthday',0.0964807271957397,0.9012733697891236,0.0021697517950087,7.618605013703927e-05
1.<br,0.0011628030333667,0.9965460896492004,0.0017306946683675,0.000560327549465
Domino,0.0121580408886075,0.9733967781066896,0.0120272301137447,0.0024178540334105
approaches,0.021833075210452,0.948245882987976,0.0166814252734184,0.0132395634427666
goals,0.1950850486755371,0.4132725596427917,0.0178142953664064,0.3738281428813934
attracted,0.4148070812225342,0.4999650120735168,0.0242976620793342,0.0609301924705505
Heffern,0.0194006208330392,0.3460028171539306,0.6339842677116394,0.0006122612976469
witnessing,0.0327436439692974,0.489745169878006,0.0800164341926574,0.3974948227405548
Michaels(Christopher,0.0008566280012018,0.9988275170326232,0.0003048540093004,1.1003779945895076e-05
"shiph,",0.0490221120417118,0.7365146279335022,0.2053979635238647,0.0090652992948889
"Lorenzo,",0.0050700432620942,0.9942684173583984,0.0006002346635796,6.13137090113014e-05
wont,0.0218638163059949,0.0425755530595779,0.3712677657604217,0.564292848110199
Wynorski,0.0006089403759688,0.963649570941925,0.0357005447149276,4.101650483789854e-05
else's,0.0269139613956213,0.8089079260826111,0.1392523795366287,0.0249257534742355
Irving,0.0341055691242218,0.9584172368049622,0.007386848796159,9.039036376634611e-05
stirred,0.0223757233470678,0.4489187598228454,0.5258609056472778,0.0028445681091398
secret???,0.0034951698035001,0.9915441274642944,0.003802865743637,0.0011579358251765
money?,0.0059455819427967,0.9290584325790404,0.0617587119340896,0.0032372770365327
explaining,0.0161734092980623,0.8639146685600281,0.1010612770915031,0.0188506543636322
Dreyer,0.0192788913846015,0.7755021452903748,0.1962482780218124,0.0089706918224692
provoke,0.0193414818495512,0.5911595821380615,0.362194150686264,0.0273047033697366
Josh,0.007546960376203,0.9919034838676452,0.0003775427467189,0.0001720684667816
chest,0.0236198771744966,0.9537402391433716,0.0169836599379777,0.0056562391109764
